Linux 5.15.0-86-generic (node0.gp27-206409.cs523-uiuc-sp24-pg0.wisc.cloudlab.us) 	05/10/2024 	_x86_64_	(40 CPU)

06:44:48 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:44:49 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:44:50 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:44:51 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:44:52 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:44:53 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:44:54 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:44:55 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:44:56 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:44:57 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:44:58 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:44:59 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:00 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:01 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:02 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:03 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:04 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:05 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:06 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:07 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:08 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:09 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:10 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:11 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:12 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:13 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:14 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:15 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:16 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:17 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:18 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:19 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:20 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:21 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:22 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:23 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:24 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:25 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:26 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:27 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:28 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
06:45:29 PM     0       216    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
