Linux 5.4.0-164-generic (node0.gp27-206541.cs523-uiuc-sp24-pg0.wisc.cloudlab.us) 	05/10/2024 	_x86_64_	(40 CPU)

08:18:44 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:18:45 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:18:46 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:18:47 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:18:48 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:18:49 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:18:50 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:18:51 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:18:52 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:18:53 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:18:54 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:18:55 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:18:56 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:18:57 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:18:58 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:18:59 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:00 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:01 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:02 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:03 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:04 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:05 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:06 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:07 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:08 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:09 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:10 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:11 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:12 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:13 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:14 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:15 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:16 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:17 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:18 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:19 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:20 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:21 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:22 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:23 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:24 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:25 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:26 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:27 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:28 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:29 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:30 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:31 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:32 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:33 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:34 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:35 PM     0       188    0.00    1.00    0.00    0.00    1.00    29  ksoftirqd/29
08:19:36 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:37 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:38 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:39 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:40 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:41 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:42 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:43 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:44 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:45 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:46 PM     0       188    0.00    1.00    0.00    0.00    1.00    29  ksoftirqd/29
08:19:47 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:48 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:49 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:50 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:51 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:52 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:53 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:54 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:55 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:56 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:57 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:58 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:19:59 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:00 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:01 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:02 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:03 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:04 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:05 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:06 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:07 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:08 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:09 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:10 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:11 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:12 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:13 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:14 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:15 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:16 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:17 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:18 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:19 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:20 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:21 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:22 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:23 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:24 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:25 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:26 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:27 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:28 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:29 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:30 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:31 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:32 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:33 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:34 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:35 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:36 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:37 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:38 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:39 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:40 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:41 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:42 PM     0       188    0.00    1.00    0.00    0.00    1.00    29  ksoftirqd/29
08:20:43 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:44 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:45 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:46 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:47 PM     0       188    0.00    1.00    0.00    0.00    1.00    29  ksoftirqd/29
08:20:48 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:49 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:50 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:51 PM     0       188    0.00    1.00    0.00    0.00    1.00    29  ksoftirqd/29
08:20:52 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:53 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:54 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:55 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:56 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
08:20:57 PM     0       188    0.00    0.00    0.00    0.00    0.00    29  ksoftirqd/29
