Linux 5.15.0-86-generic (node0.gp27-206409.cs523-uiuc-sp24-pg0.wisc.cloudlab.us) 	05/10/2024 	_x86_64_	(40 CPU)

01:45:21 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:45:22 PM     0       210    0.00    0.00    0.00    0.00    0.00    32  ksoftirqd/32
01:45:23 PM     0       210    0.00    0.00    0.00    0.00    0.00    32  ksoftirqd/32
01:45:24 PM     0       210    0.00    0.00    0.00    0.00    0.00    32  ksoftirqd/32
01:45:25 PM     0       210    0.00    0.00    0.00    0.00    0.00    32  ksoftirqd/32
01:45:26 PM     0       210    0.00    0.00    0.00    0.00    0.00    32  ksoftirqd/32
01:45:27 PM     0       210    0.00    0.00    0.00    0.00    0.00    32  ksoftirqd/32
01:45:28 PM     0       210    0.00    0.00    0.00    0.00    0.00    32  ksoftirqd/32
01:45:29 PM     0       210    0.00    0.00    0.00    0.00    0.00    32  ksoftirqd/32
01:45:30 PM     0       210    0.00    0.00    0.00    0.00    0.00    32  ksoftirqd/32
01:45:31 PM     0       210    0.00    0.00    0.00    0.00    0.00    32  ksoftirqd/32
01:45:32 PM     0       210    0.00    0.00    0.00    0.00    0.00    32  ksoftirqd/32
01:45:33 PM     0       210    0.00    0.00    0.00    0.00    0.00    32  ksoftirqd/32
01:45:34 PM     0       210    0.00    0.00    0.00    0.00    0.00    32  ksoftirqd/32
01:45:35 PM     0       210    0.00    0.00    0.00    0.00    0.00    32  ksoftirqd/32
01:45:36 PM     0       210    0.00    0.00    0.00    0.00    0.00    32  ksoftirqd/32
01:45:37 PM     0       210    0.00    0.00    0.00    0.00    0.00    32  ksoftirqd/32
01:45:38 PM     0       210    0.00    0.00    0.00    0.00    0.00    32  ksoftirqd/32
01:45:39 PM     0       210    0.00    0.00    0.00    0.00    0.00    32  ksoftirqd/32
01:45:40 PM     0       210    0.00    0.00    0.00    0.00    0.00    32  ksoftirqd/32
