Linux 5.4.0-164-generic (node0.gp27-206541.cs523-uiuc-sp24-pg0.wisc.cloudlab.us) 	05/10/2024 	_x86_64_	(40 CPU)

02:23:19 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:23:20 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:21 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:22 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:23 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:24 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:25 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:26 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:27 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:28 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:29 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:30 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:31 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:32 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:33 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:34 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:35 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:36 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:37 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:38 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:39 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:40 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:41 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:42 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:43 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:44 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:45 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:46 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:47 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:48 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:49 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:50 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:51 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:52 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:53 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:54 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:55 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:56 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:57 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:58 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:23:59 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:00 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:01 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:02 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:03 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:04 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:05 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:06 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:07 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:08 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:09 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:10 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:11 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:12 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:13 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:14 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:15 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:16 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:17 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:18 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:19 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:20 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:21 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:22 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:23 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:24 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:25 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:26 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:27 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:28 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:29 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:30 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:31 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:32 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:33 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:34 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:35 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:36 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:37 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:38 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:39 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:40 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:41 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:42 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:43 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:44 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:45 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:46 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:47 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:48 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:49 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:50 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:51 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:52 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:53 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:54 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:55 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:56 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:57 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:58 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:24:59 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:00 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:01 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:02 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:03 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:04 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:05 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:06 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:07 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:08 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:09 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:10 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:11 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:12 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:13 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:14 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:15 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:16 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:17 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:18 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:19 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:20 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:21 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
02:25:22 PM     0        98    0.00    0.00    0.00    0.00    0.00    14  ksoftirqd/14
