Linux 5.4.0-164-generic (node0.gp27-206541.cs523-uiuc-sp24-pg0.wisc.cloudlab.us) 	05/10/2024 	_x86_64_	(40 CPU)

07:32:33 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
07:33:42 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:33:43 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:33:44 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:33:45 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:33:46 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:33:47 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:33:48 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:33:49 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:33:50 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:33:51 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:33:52 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:33:53 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:33:54 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:33:55 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:33:56 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:33:57 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:33:58 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:33:59 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:00 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:01 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:02 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
